Index	YYYY	MM	DD	HH	HsOS	TpOS	DirOS	HsNS	TpNS	DirNS	U10	U10Dir
110200	2016	09	25	21	0.66	4.34	98.9	1.14	5.26	101.6	5.5	86
110201	2016	09	26	00	0.86	4.03	94.8	1.22	5.44	99.1	6.7	76
110202	2016	09	26	03	1.08	4.36	96	1.29	5.53	99.7	7.3	89
110203	2016	09	26	06	1.12	4.74	102.7	1.33	5.65	104.7	6.2	96
110204	2016	09	26	09	1.03	4.99	107.9	1.27	5.75	107.9	3.7	100
110205	2016	09	26	12	0.91	5.22	112.5	1.17	5.55	110.2	2.7	84
110206	2016	09	26	15	0.78	5.58	119.2	1.12	5.23	115.5	4	125
110207	2016	09	26	18	0.67	6.17	125.4	1.04	5.16	118.4	3.1	148
110208	2016	09	26	21	0.6	5.89	122.3	0.98	5.07	117.1	2.1	117
110209	2016	09	27	00	0.58	5.03	116.6	1.04	5.08	114.5	3.7	86
110210	2016	09	27	03	0.66	5.3	121	1.12	5.15	118	5.5	100
110211	2016	09	27	06	0.69	5.53	123.9	1.07	5.18	118	3.6	120
110212	2016	09	27	09	0.65	5.75	126.1	0.97	5.14	117.6	1.3	133
110213	2016	09	27	12	0.59	5.91	126.6	0.93	5.05	118.3	1.3	255
110214	2016	09	27	15	0.52	6.14	126.9	0.89	4.94	118.9	1.4	212
110215	2016	09	27	18	0.45	6.2	128.2	0.94	4.84	121.4	4	204
110216	2016	09	27	21	0.42	6.07	128.5	0.82	4.62	120.8	2.5	219
110217	2016	09	28	00	0.37	5.89	127.7	0.68	4.28	120.2	1.3	35
110218	2016	09	28	03	0.32	5.69	127.8	0.65	4.12	120.9	1.9	133
110219	2016	09	28	06	0.29	5.51	127.4	0.73	4.23	121.7	3.4	200
110220	2016	09	28	09	0.24	5.44	126.3	0.66	4.09	121.6	3.4	278
110221	2016	09	28	12	0.25	13.4	134.3	0.65	4	124.2	3.1	297
110222	2016	09	28	15	0.39	2.71	311.3	0.34	3.27	6.3	3.8	302
110223	2016	09	28	18	0.42	3.66	326.1	0.41	3.48	15.8	3.5	254
110224	2016	09	28	21	0.44	4.04	335.2	0.53	3.76	19.1	4.3	276
110225	2016	09	29	00	0.49	3.41	322.7	0.47	3.64	11	4.5	298
110226	2016	09	29	03	0.46	3.53	328.4	0.43	3.6	17.3	3.2	319
110227	2016	09	29	06	0.4	3.64	330.6	0.35	3.36	21.5	1.9	337
110228	2016	09	29	09	0.35	3.74	332.7	0.41	3.37	20.3	3.4	297
110229	2016	09	29	12	0.31	3.69	332.4	0.28	3.03	24.4	1.6	316
110230	2016	09	29	15	0.28	9.15	137.2	0.68	4.11	125.1	3.1	314
110231	2016	09	29	18	0.31	9.07	137.1	0.78	4.35	125.6	4.1	252
110232	2016	09	29	21	0.43	2.69	292.9	0.33	3.06	352.8	4.7	277
110233	2016	09	30	00	0.6	3.22	293.2	0.37	3.21	351.4	5.1	291
110234	2016	09	30	03	0.67	3.73	285.9	0.31	3.15	358.5	4	310
110235	2016	09	30	06	0.65	3.96	284.8	0.25	3.14	17.3	2.7	345
110236	2016	09	30	09	0.57	4.05	284.9	0.21	3.08	25.4	2	38
110237	2016	09	30	12	0.42	4.39	286.1	0.32	2.92	347	4.9	90
110238	2016	09	30	15	0.5	2.85	102.1	1.05	5.03	103.6	4.8	112
110239	2016	09	30	18	0.49	3.45	102.4	1	4.97	103.6	3.9	175
110240	2016	09	30	21	0.48	3.87	99	0.88	4.84	100.1	1.4	323
110241	2016	10	01	00	0.51	4.81	94	1.1	5.07	97.3	5.9	59
110242	2016	10	01	03	0.93	4.1	90	1.24	5.33	94.9	8.2	85
110243	2016	10	01	06	1.24	4.73	91.7	1.41	5.78	96.4	6.9	97
110244	2016	10	01	09	1.24	5.27	93.1	1.46	5.97	98	5.8	104
110245	2016	10	01	12	1.22	5.46	93.8	1.4	5.78	98.1	6.7	110
110246	2016	10	01	15	1.26	5.59	95.6	1.42	5.79	99.2	6.7	114
110247	2016	10	01	18	1.22	5.65	96.2	1.43	5.88	100.1	5.9	123
110248	2016	10	01	21	1.12	5.64	98.6	1.37	5.88	102.2	5	111
110249	2016	10	02	00	1.05	5.58	103	1.3	5.8	105.2	4.5	91
110250	2016	10	02	03	1.06	5.51	109.3	1.27	5.43	109.6	7	82
110251	2016	10	02	06	1.2	5.15	107.8	1.36	5.58	108.2	7	94
110252	2016	10	02	09	1.17	5.17	110.7	1.36	5.61	110.1	6.1	117
110253	2016	10	02	12	0.99	5.25	114.8	1.21	5.59	111.1	2.7	170
110254	2016	10	02	15	0.81	5.26	116.2	1.08	5.38	111.7	1	271
110255	2016	10	02	18	0.68	5.12	116.1	1.04	5.19	113.1	2.4	187
110256	2016	10	02	21	0.58	14.84	134.3	0.89	5.04	121.1	1.2	178
110257	2016	10	03	00	0.53	14.89	134.3	0.86	4.94	121.5	1.3	81
110258	2016	10	03	03	0.51	14.89	134.3	0.87	4.93	122.1	1.9	117
110259	2016	10	03	06	0.49	14.86	134.3	0.8	4.82	121.4	0.8	125
110260	2016	10	03	09	0.47	14.84	134.3	0.82	4.76	122.2	1.7	315
110261	2016	10	03	12	0.45	14.85	134.3	0.76	4.64	121.9	1.1	222
110262	2016	10	03	15	0.43	14.88	134.3	0.8	4.63	122.8	2.4	170
110263	2016	10	03	18	0.4	14.96	134.3	0.83	4.6	123.7	3.4	226
110264	2016	10	03	21	0.41	14.89	134.3	0.83	4.62	123.5	3.2	241
110265	2016	10	04	00	0.38	14.94	134.3	0.69	4.34	122.6	1.6	264
110266	2016	10	04	03	0.36	14.99	134.3	0.66	4.24	122.6	1.6	263
110267	2016	10	04	06	0.33	15.01	134.3	0.65	4.15	123.1	2	288
110268	2016	10	04	09	0.31	15.01	134.3	0.64	4.09	123.3	2.2	299
110269	2016	10	04	12	0.3	15	134.3	0.77	4.31	124.5	3.9	270
110270	2016	10	04	15	0.46	14.16	134.3	0.96	4.88	124.2	4.6	290
110271	2016	10	04	18	0.51	13.82	134.3	0.96	4.99	123.5	4	312
110272	2016	10	04	21	0.51	13.83	134.3	0.97	4.99	123.5	4.1	290
110273	2016	10	05	00	0.51	13.76	134.3	0.93	4.97	123	3.3	312
110274	2016	10	05	03	0.48	13.85	134.3	0.92	4.89	123.3	3.5	303
110275	2016	10	05	06	0.47	13.83	134.3	0.95	4.89	123.9	4.3	303
110276	2016	10	05	09	0.51	13.72	134.3	0.99	5.01	123.9	4.6	300
110277	2016	10	05	12	0.48	13.73	134.3	0.92	4.89	123.3	3.5	306
110278	2016	10	05	15	0.42	14.18	134.3	0.76	4.55	122.6	1.9	276
110279	2016	10	05	18	0.36	14.6	134.3	0.73	4.36	123.3	2.6	244
110280	2016	10	05	21	0.34	14.66	134.3	0.76	4.37	123.9	3.3	289
110281	2016	10	06	00	0.39	14.3	134.3	0.85	4.61	124	3.9	322
110282	2016	10	06	03	0.47	13.65	134.3	0.95	4.9	124	4.4	318
110283	2016	10	06	06	0.5	13.52	134.3	0.97	4.99	123.7	4.2	300
110284	2016	10	06	09	0.55	3.29	313.2	0.46	3.55	3.1	5.1	294
110285	2016	10	06	12	0.53	3.51	314.5	0.38	3.59	10.3	3.1	301
110286	2016	10	06	15	0.45	3.65	318.2	0.33	3.43	14.6	2.3	295
110287	2016	10	06	18	0.38	13.68	134.3	0.77	4.46	123.4	2.8	246
110288	2016	10	06	21	0.34	13.84	134.3	0.75	4.35	123.9	3.2	232
110289	2016	10	07	00	0.31	14.03	134.3	0.55	3.93	122.6	1	305
110290	2016	10	07	03	0.27	14.2	134.3	0.51	3.77	123	1.3	325
110291	2016	10	07	06	0.25	14.18	134.3	0.49	3.68	123.1	1.3	312
110292	2016	10	07	09	0.23	14.06	134.3	0.56	3.93	124	2.7	281
110293	2016	10	07	12	0.23	13.88	134.3	0.53	3.87	123.8	2.4	307
110294	2016	10	07	15	0.22	13.78	134.4	0.47	3.78	123.5	1.9	288
110295	2016	10	07	18	0.21	13.73	134.4	0.5	3.89	123.9	2.5	268
110296	2016	10	07	21	0.21	13.69	134.3	0.55	4.01	124.3	3.1	289
110297	2016	10	08	00	0.27	13.51	134.3	0.6	3.93	123.6	2.3	315
110298	2016	10	08	03	0.24	13.52	134.3	0.58	3.92	124	2.7	285
110299	2016	10	08	06	0.23	13.53	134.3	0.56	3.92	123.9	2.6	263
110300	2016	10	08	09	0.25	13.49	134.3	0.65	4	124.2	3.1	290
110301	2016	10	08	12	0.25	13.46	134.3	0.59	3.88	123.8	2.4	296
110302	2016	10	08	15	0.22	13.51	134.3	0.45	3.73	123.3	1.6	280
110303	2016	10	08	18	0.19	13.54	134.3	0.53	4.1	124.6	3.7	234
110304	2016	10	08	21	0.2	13.43	134.3	0.46	3.86	123.8	2.3	286
110305	2016	10	09	00	0.22	13.31	134.3	0.61	4.09	124.6	3.6	322
110306	2016	10	09	03	0.35	2.62	318.9	0.38	3.28	10.4	4	320
110307	2016	10	09	06	0.39	2.93	318.1	0.32	3.27	13.7	2.7	307
110308	2016	10	09	09	0.34	3.03	317.1	0.32	3.17	11.9	3.2	255
110309	2016	10	09	12	0.29	3.1	315.1	0.24	2.92	14.1	2.2	272
110310	2016	10	09	15	0.24	12.63	134.5	0.56	3.87	123.9	2.4	298
110311	2016	10	09	18	0.2	12.76	134.3	0.51	3.98	124.2	3	260
110312	2016	10	09	21	0.21	12.59	134.3	0.5	3.89	123.8	2.5	288
110313	2016	10	10	00	0.28	2.7	285.2	0.23	2.68	357.7	3.4	323
110314	2016	10	10	03	0.35	2.79	301.3	0.3	3.14	359	4	306
110315	2016	10	10	06	0.38	3.02	299.1	0.25	3.1	2.1	3.2	281
110316	2016	10	10	09	0.36	3.21	296.1	0.25	3.02	1	3.4	261
110317	2016	10	10	12	0.32	3.22	299.6	0.16	2.86	8.9	1.6	276
110318	2016	10	10	15	0.39	3.32	310.7	0.37	3.3	3.9	4.3	322
110319	2016	10	10	18	0.52	3.7	328.3	0.5	3.78	15.4	4	302
110320	2016	10	10	21	0.59	3.8	332.5	0.58	4.02	16.7	4.8	304
110321	2016	10	11	00	0.61	3.86	329.4	0.54	3.99	16.4	4.2	312
110322	2016	10	11	03	0.57	3.88	324.5	0.43	3.82	16.7	2.6	311
110323	2016	10	11	06	0.5	3.88	319.5	0.36	3.6	14.9	2.2	245
110324	2016	10	11	09	0.42	3.88	314.9	0.29	3.31	13.6	2.1	239
110325	2016	10	11	12	0.3	3.92	309.2	0.29	3.06	6.4	3.5	126
110326	2016	10	11	15	0.21	3.96	307.3	0.12	2.63	13.7	1.3	105
110327	2016	10	11	18	0.16	3.95	305.1	0.12	2.75	9.2	2.1	229
110328	2016	10	11	21	0.12	13.1	134.4	0.29	3.93	124	2.7	257
110329	2016	10	12	00	0.1	13.24	134.4	0.21	3.75	123.4	1.7	343
110330	2016	10	12	03	0.08	13.27	134.4	0.15	3.63	122.9	1	1
110331	2016	10	12	06	0.08	13.26	134.4	0.19	3.91	124	2.6	347
110332	2016	10	12	09	0.14	12.69	134.5	0.37	4.01	124.4	3.2	300
110333	2016	10	12	12	0.29	2.54	301.2	0.27	3.05	359.8	3.8	294
110334	2016	10	12	15	0.29	2.96	303.3	0.16	2.79	10.4	1.6	337
110335	2016	10	12	18	0.25	3.21	303.7	0.21	2.82	6.5	2.6	204
110336	2016	10	12	21	0.22	3.29	300	0.16	2.78	5.2	2.4	212
110337	2016	10	13	00	0.19	3.34	290.9	0.1	2.47	9.5	1.3	248
110338	2016	10	13	03	0.16	3.44	287.5	0.07	2.36	11	1	220
110339	2016	10	13	06	0.13	12.56	134.5	0.21	3.52	122.6	0.4	175
110340	2016	10	13	09	0.1	12.79	134.6	0.2	3.71	123.3	1.5	272
110341	2016	10	13	12	0.08	12.92	134.4	0.16	3.73	123.3	1.6	303
110342	2016	10	13	15	0.07	12.9	134.4	0.13	3.66	123	1.2	339
110343	2016	10	13	18	0.07	12.79	134.3	0.15	3.76	123.4	1.8	186
110344	2016	10	13	21	0.08	12.57	134.3	0.22	4.06	124.5	3.4	192
110345	2016	10	14	00	0.17	2.97	230.3	0.17	2.6	131.1	2.7	252
110346	2016	10	14	03	0.18	3.1	232.8	0.1	2.29	85.4	0.9	6
110347	2016	10	14	06	0.16	3.18	233.9	0.12	2.41	99	2	93
110348	2016	10	14	09	0.14	3.21	233.9	0.11	2.44	103.6	2.1	149
110349	2016	10	14	12	0.12	12.35	134.3	0.25	3.76	123.4	1.8	175
110350	2016	10	14	15	0.1	12.41	134.3	0.19	3.67	123.1	1.3	156
110351	2016	10	14	18	0.1	12.46	134.3	0.26	4	124.3	3.1	157
110352	2016	10	14	21	0.11	12.44	134.3	0.26	3.9	123.9	2.5	185
110353	2016	10	15	00	0.15	3.09	223.1	0.1	2.52	125.4	1.2	172
110354	2016	10	15	03	0.15	3.15	222.3	0.15	2.75	139.3	2.5	96
110355	2016	10	15	06	0.13	20.64	136.1	0.36	4.08	125.2	3.6	114
110356	2016	10	15	09	0.13	19.94	135.8	0.28	3.79	124	2	136
110357	2016	10	15	12	0.14	19.7	135.6	0.28	3.72	123.7	1.5	124
110358	2016	10	15	15	0.15	19.42	135.7	0.35	3.87	124.3	2.4	109
110359	2016	10	15	18	0.18	3.46	124	0.44	3.92	120.4	2.4	190
110360	2016	10	15	21	0.2	3.38	126.1	0.37	3.62	120.4	0.8	206
110361	2016	10	16	00	0.21	16.6	135.2	0.45	3.77	123.7	1.9	87
110362	2016	10	16	03	0.23	16.47	135	0.67	4.15	125	4	86
110363	2016	10	16	06	0.48	2.9	111	1.05	4.99	111	5	100
110364	2016	10	16	09	0.63	3.28	116.6	1.11	5.14	115	5.1	117
110365	2016	10	16	12	0.65	3.59	115.1	1.11	5.17	113.8	5	109
110366	2016	10	16	15	0.77	3.83	110.3	1.17	5.27	110.4	6.1	104
110367	2016	10	16	18	0.8	4.16	112	1.13	5.37	110.6	3.6	117
110368	2016	10	16	21	0.78	4.4	113.4	1.12	5.34	111.4	3.2	94
110369	2016	10	17	00	0.74	4.58	115.9	1.12	5.24	113.6	4.2	75
110370	2016	10	17	03	0.72	4.64	116.9	1.13	5.21	114.9	5.1	85
110371	2016	10	17	06	0.73	4.48	113.9	1.14	5.23	112.8	5.3	89
110372	2016	10	17	09	0.7	4.35	111.5	1.09	5.25	110.4	3.6	123
110373	2016	10	17	12	0.63	4.35	110.9	1.01	5.17	109.6	2.1	128
110374	2016	10	17	15	0.56	4.34	110.7	0.98	5.06	109.6	2.3	101
110375	2016	10	17	18	0.5	4.31	110	0.95	4.97	109.3	2.5	131
110376	2016	10	17	21	0.44	4.29	110.1	0.84	4.68	109.4	1.9	182
110377	2016	10	18	00	0.38	13.96	134.4	0.63	4.25	122	0.8	18
110378	2016	10	18	03	0.34	14.15	134.4	0.75	4.36	123.9	3.2	70
110379	2016	10	18	06	0.37	13.69	134.4	0.87	4.6	124.5	4.4	95
110380	2016	10	18	09	0.42	13.43	134.4	0.86	4.69	123.7	3.6	120
110381	2016	10	18	12	0.4	13.47	134.6	0.83	4.6	123.8	3.4	155
110382	2016	10	18	15	0.37	13.51	134.3	0.79	4.48	123.8	3.3	176
110383	2016	10	18	18	0.33	13.56	134.3	0.67	4.19	123.3	2.3	235
110384	2016	10	18	21	0.28	13.6	134.3	0.6	3.96	123.5	2.2	293
110385	2016	10	19	00	0.25	13.63	134.3	0.65	4.01	124.3	3.2	288
110386	2016	10	19	03	0.22	13.68	134.3	0.57	4.01	124.3	3.2	293
110387	2016	10	19	06	0.2	13.75	134.3	0.49	3.94	124	2.8	306
110388	2016	10	19	09	0.19	13.77	134.3	0.56	4.19	124.9	4.2	276
110389	2016	10	19	12	0.42	2.7	291.2	0.31	3.02	353.7	4.5	283
110390	2016	10	19	15	0.39	3.07	303.2	0.28	3.17	3.5	3.3	298
110391	2016	10	19	18	0.35	3.23	311.9	0.32	3.19	7.7	3.5	284
110392	2016	10	19	21	0.41	2.84	300.1	0.33	3.2	355.8	4.6	285
110393	2016	10	20	00	0.56	3.09	314.9	0.5	3.59	2.6	5.7	310
110394	2016	10	20	03	0.63	3.51	329.2	0.57	4.03	15.2	4.8	329
110395	2016	10	20	06	0.62	3.62	332.8	0.57	4.09	18.3	4.1	336
110396	2016	10	20	09	0.63	3.59	323.7	0.58	3.9	8.5	6.2	302
110397	2016	10	20	12	0.73	3.76	322.8	0.57	4.06	10.3	5.4	316
110398	2016	10	20	15	0.67	3.92	327.1	0.57	4.06	13.9	4.9	328
110399	2016	10	20	18	0.61	3.94	326.8	0.5	3.94	15.8	3.7	311
110400	2016	10	20	21	0.56	3.92	326	0.55	3.83	11.6	5.3	287
110401	2016	10	21	00	0.63	3.54	319.1	0.54	3.79	6	5.8	311
110402	2016	10	21	03	0.65	3.69	326.5	0.55	4.01	13.9	4.6	323
110403	2016	10	21	06	0.59	3.89	328.9	0.52	3.94	16.2	4	327
110404	2016	10	21	09	0.54	3.9	329.8	0.54	3.86	15.3	4.6	292
110405	2016	10	21	12	0.5	3.84	327.8	0.46	3.72	16.2	3.4	306
110406	2016	10	21	15	0.42	3.85	327.3	0.39	3.45	17.7	2.9	351
110407	2016	10	21	18	0.35	3.88	326.6	0.3	3.14	20.1	2	16
110408	2016	10	21	21	0.29	3.89	325.9	0.23	2.85	21.6	1.4	265
110409	2016	10	22	00	0.25	3.88	323.9	0.22	2.77	19.8	1.9	299
110410	2016	10	22	03	0.21	3.86	323.6	0.19	2.78	19.5	2	352
110411	2016	10	22	06	0.18	3.84	323.1	0.14	2.72	20.3	1.6	15
110412	2016	10	22	09	0.16	13.23	134.4	0.35	3.79	123.5	1.9	246
110413	2016	10	22	12	0.14	13.35	134.3	0.27	3.69	123.1	1.3	89
110414	2016	10	22	15	0.12	13.38	134.3	0.32	4.04	124.4	3.3	108
110415	2016	10	22	18	0.19	12.71	134.4	0.5	4.03	124.4	3.3	170
110416	2016	10	22	21	0.21	3.19	131	0.41	3.68	122.1	1.3	276
110417	2016	10	23	00	0.2	3.28	132.3	0.47	3.88	123.1	2.4	7
110418	2016	10	23	03	0.19	3.31	131.4	0.43	3.84	122.7	2.1	40
110419	2016	10	23	06	0.19	3.33	131.6	0.41	3.78	122.5	1.8	71
110420	2016	10	23	09	0.18	20.22	135.5	0.37	3.73	123.7	1.6	244
110421	2016	10	23	12	0.18	20.13	135.5	0.34	3.66	123.4	1.2	298
110422	2016	10	23	15	0.17	20.06	135.3	0.3	3.58	123.1	0.8	90
110423	2016	10	23	18	0.18	19.93	135.2	0.44	3.92	124.3	2.7	245
110424	2016	10	23	21	0.19	19.7	135.2	0.48	3.98	124.5	3	293
110425	2016	10	24	00	0.2	19.2	135.1	0.47	3.89	124.1	2.5	341
110426	2016	10	24	03	0.2	18.48	134.8	0.37	3.63	123.1	1.1	11
110427	2016	10	24	06	0.2	18.27	134.5	0.41	3.73	123.3	1.6	274
110428	2016	10	24	09	0.2	18.16	134.3	0.51	3.99	124.2	3	285
110429	2016	10	24	12	0.22	17.94	133.9	0.55	3.95	123.9	2.8	307
110430	2016	10	24	15	0.33	17.06	134.5	0.75	4.34	124	3.4	320
110431	2016	10	24	18	0.34	16.58	134.4	0.77	4.38	124	3.4	330
110432	2016	10	24	21	0.31	16.52	134.4	0.71	4.22	123.9	3	292
110433	2016	10	25	00	0.32	16.4	134.4	0.78	4.37	124.4	3.9	278
110434	2016	10	25	03	0.31	16.34	134.3	0.69	4.18	123.7	2.8	265
110435	2016	10	25	06	0.28	16.31	134.3	0.55	3.87	123.1	1.6	342
110436	2016	10	25	09	0.26	16.23	134.3	0.44	3.61	122.6	0.7	76
110437	2016	10	25	12	0.24	16.12	134.3	0.51	3.76	123.4	1.8	196
110438	2016	10	25	15	0.24	16	134.3	0.43	3.61	122.8	0.9	197
110439	2016	10	25	18	0.23	15.84	134.3	0.41	3.6	122.8	0.8	197
110440	2016	10	25	21	0.23	15.66	134.3	0.39	3.56	122.7	0.6	149
110441	2016	10	26	00	0.23	15.5	134.3	0.42	3.63	122.9	1	66
110442	2016	10	26	03	0.23	15.33	134.3	0.58	3.96	124.1	2.9	63
110443	2016	10	26	06	0.23	15.15	134.3	0.56	3.93	124	2.7	73
110444	2016	10	26	09	0.24	15.04	134.3	0.5	3.75	123.4	1.7	151
110445	2016	10	26	12	0.23	14.97	134.3	0.52	3.84	123.7	2.2	260
110446	2016	10	26	15	0.23	14.92	134.3	0.53	3.85	123.7	2.3	284
110447	2016	10	26	18	0.22	14.89	134.3	0.41	3.65	123	1.1	233
110448	2016	10	26	21	0.21	14.86	134.3	0.52	3.94	124	2.8	216
110449	2016	10	27	00	0.21	14.85	134.3	0.49	3.88	123.8	2.5	257
110450	2016	10	27	03	0.2	14.84	134.3	0.37	3.64	122.9	1.1	295
110451	2016	10	27	06	0.2	14.81	134.3	0.36	3.6	122.8	0.9	101
110452	2016	10	27	09	0.2	14.77	134.3	0.4	3.7	123.2	1.4	255
110453	2016	10	27	12	0.2	14.71	134.3	0.46	3.87	123.8	2.4	260
110454	2016	10	27	15	0.2	14.62	134.3	0.46	3.85	123.7	2.3	266
110455	2016	10	27	18	0.19	14.52	134.3	0.36	3.64	123	1.1	238
110456	2016	10	27	21	0.19	14.36	134.4	0.39	3.72	123.3	1.5	225
110457	2016	10	28	00	0.18	14.23	134.4	0.36	3.71	123.2	1.5	289
110458	2016	10	28	03	0.17	14.14	134.4	0.31	3.62	122.9	0.9	286
110459	2016	10	28	06	0.17	14.1	134.4	0.33	3.68	123.1	1.3	326
110460	2016	10	28	09	0.16	14.07	134.4	0.39	3.94	124.1	2.8	293
110461	2016	10	28	12	0.43	2.08	283.1	0.34	2.88	336.4	5.4	276
110462	2016	10	28	15	0.45	2.94	291.5	0.28	3.05	0.8	3.6	290
110463	2016	10	28	18	0.38	13.22	134.3	0.75	4.43	123.2	2.5	270
110464	2016	10	28	21	0.31	13.41	134.3	0.69	4.18	123.7	2.8	255
110465	2016	10	29	00	0.29	13.43	134.3	0.72	4.2	124.3	3.4	292
110466	2016	10	29	03	0.34	13.25	134.5	0.78	4.4	124.2	3.6	323
110467	2016	10	29	06	0.35	2.99	309	0.25	3.08	9.9	2.4	8
110468	2016	10	29	09	0.34	3.3	309.6	0.25	3.05	10.5	2.4	297
110469	2016	10	29	12	0.33	3.42	310.3	0.28	3.09	8.6	3	301
110470	2016	10	29	15	0.29	13.28	134.3	0.56	3.9	123	1.5	301
110471	2016	10	29	18	0.25	13.28	134.3	0.5	3.71	123.2	1.5	211
110472	2016	10	29	21	0.22	13.27	134.3	0.54	3.94	124	2.8	246
110473	2016	10	30	00	0.21	13.23	134.3	0.49	3.87	123.8	2.4	329
110474	2016	10	30	03	0.22	13	134.3	0.5	3.85	123.7	2.2	2
110475	2016	10	30	06	0.24	12.72	134.3	0.51	3.77	123.4	1.8	60
110476	2016	10	30	09	0.24	12.56	134.4	0.42	3.58	122.8	0.8	208
110477	2016	10	30	12	0.23	12.52	134.4	0.5	3.79	123.5	2	23
110478	2016	10	30	15	0.21	12.55	134.4	0.54	3.99	124.3	3.1	85
110479	2016	10	30	18	0.21	12.56	134.4	0.48	3.86	123.8	2.3	104
110480	2016	10	30	21	0.26	12.38	134.3	0.69	4.11	124.5	3.5	85
110481	2016	10	31	00	0.51	2.98	82.4	1.04	5.02	88.2	4.9	87
110482	2016	10	31	03	0.81	3.68	86.2	1.2	5.38	92.3	6.8	96
110483	2016	10	31	06	1.25	4.4	86.3	1.31	5.4	90.7	9	93
110484	2016	10	31	09	1.54	5.24	91	1.49	5.84	94.4	8	107
110485	2016	10	31	12	1.44	5.61	90.6	1.6	6.09	95.5	6.2	113
110486	2016	10	31	15	1.33	5.78	92.7	1.47	5.88	96.9	6.8	119
110487	2016	10	31	18	1.26	5.74	96.2	1.47	5.92	100	5.9	123
110488	2016	10	31	21	1.17	5.66	99.6	1.4	5.84	102.6	5.5	112
110489	2016	11	01	00	1.09	5.52	104.7	1.33	5.74	106.1	5	103
110490	2016	11	01	03	1	5.36	108.9	1.23	5.48	109.1	5.9	97
110491	2016	11	01	06	1.02	5.11	111	1.24	5.41	110.8	6.6	105
110492	2016	11	01	09	1.01	4.79	111	1.24	5.44	110.6	6.1	115
110493	2016	11	01	12	0.89	4.78	110.5	1.19	5.44	109.9	4.8	130
110494	2016	11	01	15	0.79	4.69	109.1	1.17	5.33	109.3	5.4	115
110495	2016	11	01	18	0.72	4.51	109.5	1.11	5.29	109.2	4.1	129
110496	2016	11	01	21	0.65	4.39	110.8	1.07	5.2	110.1	3.7	125
110497	2016	11	02	00	0.59	4.33	112.4	1.03	5.11	111.2	3.3	94
110498	2016	11	02	03	0.56	4.29	113.4	1.06	5.09	112.5	4.5	99
110499	2016	11	02	06	0.56	4.22	115.8	1.05	5.08	114.3	4.3	98
110500	2016	11	02	09	0.54	4.09	116.3	1.03	5.05	114.6	3.9	115
110501	2016	11	02	12	0.48	4.02	116.7	1	4.95	115.2	4	134
110502	2016	11	02	15	0.5	3.73	114.9	1.05	5.04	114	4.7	118
110503	2016	11	02	18	0.53	3.62	118.1	1.03	5.04	116.1	4	119
110504	2016	11	02	21	0.53	3.76	121.9	1.02	5.04	118.3	4	119
110505	2016	11	03	00	0.51	3.91	125.6	0.97	4.99	119.5	3.3	109
110506	2016	11	03	03	0.5	4.02	128.7	1	5.01	121.5	4.4	109
110507	2016	11	03	06	0.53	3.89	127.9	1.01	5.04	120.9	4.3	116
110508	2016	11	03	09	0.5	3.92	128.2	0.96	4.98	120.8	3.5	138
110509	2016	11	03	12	0.45	4	128.2	0.92	4.81	121.1	3.6	119
110510	2016	11	03	15	0.42	4.1	128.7	0.91	4.73	121.7	4	113
110511	2016	11	03	18	0.39	4.07	128.5	0.84	4.58	121.5	3.4	92
110512	2016	11	03	21	0.37	3.92	129	0.83	4.54	121.9	3.7	85
110513	2016	11	04	00	0.34	3.19	117.1	0.78	4.37	116.1	2.9	62
110514	2016	11	04	03	0.3	3.74	126.4	0.65	4.09	120.7	2.2	61
110515	2016	11	04	06	0.26	3.78	127	0.51	3.73	120.7	1.2	71
110516	2016	11	04	09	0.23	3.8	126.9	0.52	3.82	121.1	1.9	264
110517	2016	11	04	12	0.21	3.83	127.5	0.52	3.95	121.6	2.6	270
110518	2016	11	04	15	0.2	12.4	134.8	0.44	3.81	123.7	2	287
110519	2016	11	04	18	0.18	12.47	134.8	0.35	3.68	123.3	1.3	250
110520	2016	11	04	21	0.17	12.77	134.8	0.45	4.03	124.5	3.3	259
110521	2016	11	05	00	0.16	14.14	134.7	0.43	4.04	124.5	3.3	295
110522	2016	11	05	03	0.26	2.07	313	0.24	2.88	11.6	2.7	310
110523	2016	11	05	06	0.21	13.69	134.5	0.51	3.92	124	2.7	320
110524	2016	11	05	09	0.22	13.55	134	0.61	4.09	124.5	3.6	291
110525	2016	11	05	12	0.32	2.45	307.3	0.31	3.13	3.4	3.9	305
110526	2016	11	05	15	0.29	2.8	318.5	0.25	2.94	15.7	2.3	310
110527	2016	11	05	18	0.25	3.12	321.6	0.26	2.88	16.5	2.7	292
110528	2016	11	05	21	0.24	13.42	134	0.62	3.99	124.1	3	283
110529	2016	11	06	00	0.37	2.67	319	0.41	3.37	8.7	4.6	316
110530	2016	11	06	03	0.46	3.04	326.7	0.46	3.61	14.9	3.9	326
110531	2016	11	06	06	0.45	3.25	329.6	0.48	3.64	16.1	4.2	328
110532	2016	11	06	09	0.41	3.38	329.1	0.41	3.46	18.1	3.2	313
110533	2016	11	06	12	0.36	3.49	328.4	0.31	3.19	20.8	2	333
110534	2016	11	06	15	0.3	3.53	327.1	0.2	2.82	23.5	0.8	51
110535	2016	11	06	18	0.25	3.54	325.8	0.19	2.68	22.3	1.3	239
110536	2016	11	06	21	0.21	3.53	324.1	0.15	2.65	22	1.1	262
